path,label
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5825.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5826.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5827.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5828.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5829.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5830.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5831.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5832.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5833.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5834.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5835.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5836.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5837.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5838.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5839.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5840.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5841.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5842.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5843.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5844.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5845.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5846.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5847.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5848.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5849.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5850.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5851.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5852.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5853.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5854.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5855.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5856.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5857.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5858.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5859.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5860.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5861.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5862.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5863.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5864.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5865.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5866.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5867.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5868.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5869.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5870.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5871.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5872.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5873.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5874.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5875.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5876.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5877.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5878.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5879.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5880.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5881.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5882.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5883.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5884.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5885.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5886.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5887.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5888.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5889.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5890.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5891.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5892.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5893.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5894.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5895.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5896.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5897.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5898.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5899.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5900.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5901.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5902.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5903.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5904.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5905.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5906.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5907.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5908.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5909.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5910.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5911.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5912.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5913.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5914.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5915.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5916.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5917.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5918.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5919.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5920.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5921.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5922.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5923.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5924.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5925.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5926.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5927.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5928.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5929.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5930.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5931.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5932.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5933.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5934.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5935.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5936.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5937.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5938.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5939.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5940.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5941.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5942.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5943.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5944.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5945.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5946.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5947.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5948.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5949.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5950.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5951.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5952.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5953.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5954.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5955.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5956.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5957.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5958.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5959.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5960.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5961.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5962.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5963.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5964.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5965.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5966.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5967.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5968.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5969.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5970.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5971.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5972.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5973.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5974.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5975.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5976.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5977.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5978.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5979.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5980.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5981.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5982.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5983.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5984.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5985.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5986.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5987.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5988.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5989.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5990.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5991.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5992.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5993.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5994.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5995.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5996.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5997.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/5998.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/5999.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6000.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6001.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6002.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6003.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6004.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6005.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6006.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6007.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6008.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6009.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6010.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6011.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6012.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6013.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6014.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6015.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6016.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6017.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6018.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6019.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6020.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6021.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6022.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6023.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6024.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6025.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6026.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6027.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6028.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6029.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6030.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6031.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6032.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6033.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6034.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6035.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6036.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6037.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6038.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6039.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6040.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6041.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6042.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6043.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6044.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6045.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6046.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6047.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6048.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6049.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6050.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6051.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6052.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6053.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6054.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6055.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6056.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6057.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6058.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6059.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6060.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6061.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6062.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6063.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6064.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6065.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6066.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6067.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6068.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6069.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6070.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6071.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6072.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6073.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6074.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6075.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6076.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6077.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6078.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6079.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6080.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6081.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6082.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6083.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6084.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6085.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6086.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6087.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6088.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6089.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6090.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6091.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6092.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6093.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6094.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6095.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6096.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6097.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6098.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6099.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6100.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6101.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6102.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6103.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6104.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6105.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6106.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6107.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6108.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6109.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6110.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6111.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6112.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6113.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6114.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6115.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6116.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6117.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6118.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6119.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6120.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6121.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6122.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6123.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6124.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6125.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6126.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6127.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6128.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6129.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6130.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6131.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6132.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6133.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6134.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6135.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6136.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6137.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6138.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6139.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6140.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6141.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6142.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6143.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6144.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6145.wav,1
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6146.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6147.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6148.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6149.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6150.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6151.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6152.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/real/6153.wav,0
/kaggle/input/in-the-wild-audio-deepfake/release_in_the_wild/fake/6154.wav,1
